,Municipality,Prefecture_Coefficient,Prefecture_Accuracy,Municipality_Coefficient,Municipality_Accuracy
1463,"Oguni Town,Aso County",1.0,9999.0,1.0,9999.0
1464,"Nishihara Village,Aso County",1.0,9999.0,1.0,9999.0
1465,"Mifune Town,Kamimashiki County",1.0,0.21509998815108058,1.0,0.13042111706845738
1466,"Kashima Town,Kamimashiki County",1.2029351133914004,0.13927579547683647,1.0015827496743903,0.12800686935054323
1467,"Mashiki Town,Kamimashiki County",1.0,0.22081875683703395,0.9391114831192889,0.12298111619311013
1468,"Ashikita Town,Ashikita County",1.0,1.9075786319576336,1.0,1.0847099899838506
1469,"Gyokuto Town,Tamana County",1.0,0.28250858442432686,1.0,0.4838532537488246
1470,"Minamiaso Village,Aso County",1.0,9999.0,1.0,9999.0
1471,Oita City,0.9422575722358061,0.23467268388529336,0.9626443341285741,0.23847729069588025
1472,Beppu City,0.994288243766175,0.16772931255317042,0.9829062831292129,0.1633884528102895
1473,Nakatsu City,1.1286583262876937,0.23865753015864694,1.0503972970683184,0.2654234849086452
1474,Hita City,1.0,0.17911510812191597,1.0,0.18031441051525002
1475,Saiki City,1.0,0.16957371145442918,0.8432932949082734,0.1749156950271737
1476,Usuki City,0.7176253551890169,0.2660966934516942,0.8220470980807442,0.07888923175041673
1477,Tsukumi City,0.9999999987676852,0.4993904387604928,1.0,0.7998698196845649
1478,Taketa City,1.0,0.31028710285372535,0.9517545989061129,0.14935473234713773
1479,Bungotakada City,1.086811098629413,0.46252595800763197,1.081433680907249,0.42603448820492695
1480,Kitsuki City,0.6804999922358002,0.5329414726917557,0.9174538394303321,0.6398722153711704
1481,Usa City,0.9380409488628448,0.1119812190428597,0.8957113071180686,0.2779276100682218
1482,Bungoono City,0.9482779675466984,0.09415411481564906,0.9693158421147897,0.24817723796928415
1483,Yufu City,1.0,0.7202042298172556,1.377182477574003,0.7131846066629738
1484,Kunisaki City,0.9888254094261456,0.010006802333601185,1.0,0.6406389421693606
1485,"Hiji Town,Hayami County",0.9078820893058819,0.4230986706085352,0.8498436965043196,0.2910487489670114
1486,"Kusu Town,Kusu County",0.9940548845649287,0.1273890203122257,0.9899736233340181,0.014885103422102558
1487,Miyazaki City,0.9144624251190221,0.2710546038802932,0.9141563476249686,0.28600935474200717
1488,Miyakonojo City,0.9326420193761235,0.30215602917733514,0.894540043265273,0.3041331493880208
1489,Nobeoka City,1.0155236330941153,0.333530208576758,0.9270862602961758,0.3181833244968481
1490,Nichinan City,0.925834401891248,0.3002851521761928,0.9200142745327288,0.37117806765582145
1491,Kobayashi City,1.0,0.7760653713720737,0.8868414515910032,0.6664449776940056
1492,Hyuga City,0.9631546830830257,0.41029874556662116,0.9579176685075076,0.43305663294168284
1493,Kushima City,0.9999999975987232,0.2252392526878334,0.9999999991073125,0.1111841107776443
1494,Saito City,0.9572263978061729,0.5846596680882654,0.9463723977906626,0.4050056630980706
1495,Ebino City,1.2882469907080492,0.48335339089657753,1.2087596725914858,0.56858662762763
1496,"Mimata Town,Kitamorokata County",1.0699299675155747,0.1261688075138721,0.8856686261803166,0.18542917023644429
1497,"Takaharu Town,Nishimorokata County",1.0,0.466016424140592,1.0,0.6271575530643658
1498,"Kunitomi Town,Higashimorokata County",1.0,0.14204208294178694,1.0112433300992456,0.21080925481290155
1499,"Aya Town,Higashimorokata County",1.0,1.2740645196702605,0.9991508410843247,0.4130071645667218
1500,"Takanabe Town,Koyu County",1.0079381745507279,0.3426267951055967,1.3435942629126467,0.4877481159948838
1501,"Shintomi Town,Koyu County",1.0,0.14730016153897035,1.0,0.42051542077942117
1502,"Kawaminami Town,Koyu County",0.9799900976643439,0.007236642379972241,1.0560495173576625,0.15468630222186674
1503,"Tsuno Town,Koyu County",1.0,0.48726347495520816,1.0,0.5693106687784888
1504,"Kadogawa Town,Higashiusuki County",0.7407452462284669,0.21471568585433196,0.8279129741161698,0.370607652783524
1505,"Takachiho Town,Nishiusuki County",0.7862231234909689,0.9413390383657764,0.9765978823271978,1.0869465019684803
1506,Kagoshima City,0.8971974666485978,0.20944338648684013,0.9483743396359368,0.19580234780311095
1507,Kanoya City,0.8791909347720399,0.2667204623572155,0.8902569553479044,0.25907901746694356
1508,Makurazaki City,0.8885339120614725,0.6043160498378788,1.0950084879766062,0.7043505246911483
1509,Akune City,1.0,0.42757953269336274,1.0,0.46645225632155646
1510,Izumi City,2.5832611731393307,0.33999920461021155,0.8197170389500653,0.22360793048188932
1511,Ibusuki City,0.9463578430048335,0.19533490746585888,1.0,0.41881968870504743
1512,Nishinoomote City,1.1504866283113029,0.22460660324175086,1.0483988359720358,0.267488071291579
1513,Tarumizu City,0.9128874450037519,0.2655206540294226,0.9848313986893026,0.5376467060894773
1514,Satsumasendai City,1.0093506389505675,0.3812232931110542,0.9998796511855989,0.33607410860179754
1515,Hioki City,1.0,0.39583613482988556,1.0,0.3945947606561445
1516,Soo City,0.7647548100056913,0.59685628016043,0.7849557902913012,0.664176270536912
1517,Kirishima City,0.9707835771495139,0.18485275445178592,1.0,0.20974104565867072
1518,Ichikikushikino City,1.0,0.18100734558611029,1.0,0.31857265289754066
1519,Minamisatsuma City,1.0,0.010104167309294755,1.0,0.0277949870267833
1520,Shibushi City,1.0,0.07841067346230061,0.8830232534236887,0.09987160258441681
1521,Amami City,1.2883318462921503,0.30289184653969586,0.9443956843368086,0.2835790223539793
1522,Minamikyushu City,0.39197506346390043,6.17135772802443,0.8227961246551385,9.972003157398111
1523,Isa City,0.9409411563111606,0.40877192038314797,0.30473590522048255,0.7241364868724689
1524,Aira City,0.9602816601811875,0.2156581484275081,1.0022235328075746,0.24427763532599905
1525,"Satsuma Town,Satsuma County",1.0,1.6709741199079386,1.0,1.9724653637797596
1526,"Yusui Town,Aira County",0.882313040574694,0.0022115258651015644,1.0,1.3982743954310506
1527,"Osaki Town,Soo County",1.0,0.16130775827087182,1.0,0.4870607569440879
1528,"Kinko Town,Kimotsuki County",0.8087889464276484,0.6462764092708065,0.9997572541392985,0.4155337377082685
1529,"Minamiosumi Town,Kimotsuki County",0.8047946025820327,0.9579329821896143,0.9991446530725311,0.5314173354893157
1530,"Kimotsuki Town,Kimotsuki County",1.0,5.513717936881287,0.7143105227642752,2.931938467274558
1531,"Nakatane Town,Kumage County",1.0,0.15026613278987405,1.0,0.8344749902478895
1532,"Minamitane Town,Kumage County",0.06159495535913584,11.783589911317872,0.5948001083071718,6.2234586199366095
1533,"Yakushima Town,Kumage County",0.9384852249875352,1.2365082927280249,0.6178136864940748,2.363213788081428
1534,"Setouchi Town,Oshima County",0.9918016671497413,0.23923248565363492,0.9999999997651235,1.0454881686224717
1535,"Tatsugo Town,Oshima County",1.0880653746458577,0.10984440798274078,1.0001508692390273,0.5095764248069574
1536,"Kikai Town,Oshima County",1.0,5.970320081039672,0.9999999927569904,8.31349006077565
1537,"Tokunoshima Town,Oshima County",1.0,0.11293628170398765,0.9653212749612807,0.11190151518233354
1538,"Amagi Town,Oshima County",0.9999999922373018,0.29024238294515253,0.9999999924363486,0.8169377460740177
1539,"Isen Town,Oshima County",1.0,9999.0,1.0,9999.0
1540,"Wadomari Town,Oshima County",0.9999999914214666,1.182101910939467,0.9999999999232037,0.06231665486115624
1541,"China Town,Oshima County",1.0,0.3569324285258921,1.097040111822586,0.630492467117415
1542,Naha City,1.0458842922572926,0.22805360909215908,1.1709414371179474,0.22354031379072287
1543,Ginowan City,1.104462242366161,0.2786453516273975,1.0,0.2809486668193474
1544,Ishigaki City,1.1251623141924314,0.1916081809942575,1.125032098921611,0.20112505253580473
1545,Urasoe City,1.0742923086617124,0.15067237752715637,1.0,0.33282980087022257
1546,Nago City,1.0,0.22291580449686063,1.059504302003425,0.25114733957172314
1547,Itoman City,1.211924073727412,0.22852466396248564,1.25242196527384,0.20007864718251517
1548,Okinawa City,1.0866281660696002,0.13086337355759692,1.143900388894669,0.13089037522229396
1549,Tomigusuku City,1.0,0.16907292935798174,1.0,0.17276682772535903
1550,Uruma City,1.044319574688066,0.133606739011083,1.0629160002003686,0.1598124161908361
1551,Miyakojima City,1.7414024947277962,0.14796004195186063,1.2084590844480234,0.0779978160507998
1552,Nanjo City,1.0060320274472416,0.12147568206435409,0.9999838248857823,0.11141489881786909
1553,"Motobu Town,Kunigami County",1.0,0.4054401951492456,1.0,0.35965729698708115
1554,"Yomitan Village,Nakagami County",1.271189353067095,0.14684235379869548,1.0471546992755414,0.04005801947644205
1555,"Kadena Town,Nakagami County",1.0,0.07209446027063195,1.0,1.2211981871130617
1556,"Chatan Town,Nakagami County",1.134713792946377,0.2033144422704547,1.0856851350983572,0.25310703788055106
1557,"Kitanakagusuku Village,Nakagami County",1.0098204809926439,0.12178517972408634,0.9981204449578438,0.317932817855301
1558,"Nakagusuku Village,Nakagami County",0.8878958594695079,0.3305243253276563,1.0314774317275142,0.30989957597927276
1559,"Nishihara Town,Nakagami County",1.0,0.36210295779198703,1.0,0.3140111065527949
1560,"Yonabaru Town,Shimajiri County",1.3307592139430833,0.04531112849140988,1.238412922173996,0.11454161898657218
1561,"Haebaru Town,Shimajiri County",0.9307671859207279,0.2745339371077251,1.0040122014025648,0.5054067863232268
1562,"Yaese Town,Shimajiri County",1.0873249057373908,0.0029547837303014507,1.0352912068622322,0.2608311751210533
